region_id,region_type,geoid,name,year,ag_cells,ag_acres,developed_cells,developed_acres,valid_cells,valid_acres
county:39083,county,39083,Knox County,1987,894325,198893.268252159,137152,30501.8975510246,1524066,338944.419279339
county:39085,county,39085,Lake County,1987,87879,19543.8364361183,285596,63515.0776728187,663420,147541.186955354
county:39087,county,39087,Lawrence County,1987,121723,27070.5675134404,128232,28518.1355486102,1316261,292729.658863227
county:39089,county,39089,Licking County,1987,1065564,236975.938827433,244463,54367.3105825372,1977859,439865.642414052
county:39091,county,39091,Logan County,1987,970363,215803.727348525,126377,28105.5931142516,1343480,298783.024103554
county:39093,county,39093,Lorain County,1987,680331,151302.106150739,361746,80450.4449916367,1422075,316262.146814289
county:39095,county,39095,Lucas County,1987,381127,84760.6794500217,431927,96058.3374906776,999004,222173.338056053
county:39097,county,39097,Madison County,1987,1181110,262672.773393685,93694,20837.0624500241,1345748,299287.415608203
county:39099,county,39099,Mahoning County,1987,430711,95787.9053612005,346805,77127.6436375926,1223429,272084.300768144
county:39101,county,39101,Marion County,1987,931959,207262.875785664,129624,28827.7091705117,1163158,258680.341166405
county:39103,county,39103,Medina County,1987,613491,136437.23482323,217089,48279.4741414955,1217497,270765.05455757
county:39105,county,39105,Meigs County,1987,247140,54962.6615781048,91514,20352.2416915865,1246019,277108.200278743
county:39107,county,39107,Mercer County,1987,1111875,247275.266416425,123290,27419.0602329228,1362330,302975.166900136
county:39109,county,39109,Miami County,1987,891795,198330.609298559,166089,36937.3371321755,1179027,262209.52493505
county:39111,county,39111,Monroe County,1987,213293,47435.2633162528,86976,19343.0138926003,1316446,292770.801909241
county:39113,county,39113,Montgomery County,1987,585688,130253.990994404,560767,124711.689104026,1335964,297111.504461161
county:39115,county,39115,Morgan County,1987,260790,57998.3511894228,78579,17475.5643932423,1213599,269898.159458309
county:39117,county,39117,Morrow County,1987,802231,178412.037551447,97819,21754.4411787191,1171686,260576.924390238
county:39119,county,39119,Muskingum County,1987,633011,140778.382164837,203208,45192.4113213706,1936010,430558.640615953
county:39121,county,39121,Noble County,1987,247630,55071.6350513316,77896,17323.6687152547,1164316,258937.874394969
county:39123,county,39123,Ottawa County,1987,484347,107716.275177512,115110,25599.8704145652,759930,169004.513284168
county:39125,county,39125,Paulding County,1987,1019788,226795.592479616,99179,22056.8981656343,1205299,268052.282258753
county:39127,county,39127,Perry County,1987,364918,81155.8814346478,93616,20819.7156522451,1187095,264003.806530955
county:39129,county,39129,Pickaway County,1987,1199033,266658.75617051,122104,27155.2999487453,1457778,324202.309905343
county:39131,county,39131,Pike County,1987,318371,70804.0686626317,90820,20197.8996703224,1277175,284037.134017221
county:39133,county,39133,Portage County,1987,497405,110620.307041585,245621,54624.8438111017,1450492,322581.941076913
county:39135,county,39135,Preble County,1987,926740,206102.197098377,111609,24821.2660681019,1227534,272997.231599973
county:39137,county,39137,Putnam County,1987,1206337,268283.128106119,126286,28085.3551835095,1393400,309884.974682088
county:39139,county,39139,Richland County,1987,771796,171643.450495003,227673,50633.3011631944,1439189,320068.212162868
county:39141,county,39141,Ross County,1987,910291,202444.024320606,162673,36177.6363473944,1994642,443598.095069492
county:39143,county,39143,Sandusky County,1987,902089,200619.941815696,144278,32086.683204523,1184537,263434.920521743
county:39145,county,39145,Scioto County,1987,315860,70245.6352110552,158501,35249.8050610633,1773271,394366.3262089
county:39147,county,39147,Seneca County,1987,1273462,283211.381963974,161846,35993.7158119687,1590739,353772.150668014
county:39149,county,39149,Shelby County,1987,933485,207602.25031657,119165,26501.6815042278,1181778,262821.333149023
county:39151,county,39151,Stark County,1987,724460,161116.168191607,512034,113873.721204513,1670468,371503.469131074
county:39153,county,39153,Summit County,1987,135284,30086.4639837029,645837,143630.818425259,1209045,268885.373341829
county:39155,county,39155,Trumbull County,1987,590958,131426.011818701,373841,83140.3106215921,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,1987,526885,117176.507022658,198340,44109.7932240888,1644968,365832.400626414
county:39159,county,39159,Union County,1987,1020051,226854.082323409,112656,25054.1134690579,1257274,279611.25424031
county:39161,county,39161,Van Wert County,1987,1033028,229740.100205173,105808,23531.1535820026,1181238,262701.23993363
county:39163,county,39163,Vinton County,1987,140945,31345.4411917374,64184,14274.1906236509,1194610,265675.103778505
county:39165,county,39165,Warren County,1987,645571,143571.661396936,196198,43633.4234696974,1172576,260774.855800792
county:39167,county,39167,Washington County,1987,394908,87825.5027858146,172191,38294.3904661141,1841521,409544.77426549
county:39169,county,39169,Wayne County,1987,1100466,244737.963648987,209896,46679.7880334947,1601986,356273.425470834
county:39171,county,39171,Williams County,1987,935012,207941.84724232,120781,26861.0715710329,1217821,270837.110486806
county:39173,county,39173,Wood County,1987,1438047,319814.237251796,254195,56531.6571977274,1785839,397161.384599746
county:39175,county,39175,Wyandot County,1987,949867,211245.522639838,96656,21495.7959759379,1172927,260852.916390798
state:OH,state,39,Ohio,1988,61098088,13587899.7079116,17195393,3824166.73206083,118730703,26405096.0909585
county:39001,county,39001,Adams County,1988,564912,125633.515729588,101473,22567.0719362104,1687198,375224.134859817
county:39003,county,39003,Allen County,1988,858959,191028.052223304,201342,44777.4225437354,1171210,260471.064444817
county:39005,county,39005,Ashland County,1988,730713,162506.803146887,124454,27677.9278305473,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,1988,716422,159328.558441001,242388,53905.8412826482,2041169,453945.459944641
county:39009,county,39009,Athens County,1988,244170,54302.1488934444,130185,28952.4726776142,1462779,325314.506516786
county:39011,county,39011,Auglaize County,1988,928272,206442.905998343,125339,27874.7472668855,1156582,257217.872676732
county:39013,county,39013,Belmont County,1988,456414,101504.120019054,157663,35063.4381823612,1557937,346477.155017431
county:39015,county,39015,Brown County,1988,827069,183935.880669829,117734,26183.4344834369,1418496,315466.195670047
county:39017,county,39017,Butler County,1988,705629,156928.250897048,355889,79147.8783943115,1352569,300804.370834489
county:39019,county,39019,Carroll County,1988,404137,89877.9847948148,95161,21163.3156851745,1148116,255335.077933185
county:39021,county,39021,Champaign County,1988,980882,218143.098705408,98965,22009.3056691638,1236730,275042.374579144
county:39023,county,39023,Clark County,1988,808015,179698.36932521,207031,46042.6268073829,1155670,257015.048579624
county:39025,county,39025,Clermont County,1988,482958,107407.368740141,220506,49039.3973211199,1323627,294367.819279122
county:39027,county,39027,Clinton County,1988,929577,206733.131268876,107546,23917.6758196927,1186670,263909.288722544
county:39029,county,39029,Columbiana County,1988,623615,138688.760217002,208405,46348.1973221046,1538677,342193.830335088
county:39031,county,39031,Coshocton County,1988,561437,124860.693649051,123378,27438.630979135,1632802,363126.744962583
county:39033,county,39033,Crawford County,1988,923050,205281.560126526,119928,26671.368769681,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,1988,23376,5198.70185744832,1028642,228764.676422371,1320345,293637.919403345
county:39037,county,39037,Darke County,1988,1453424,323234.002757528,157276,34977.3713779963,1725948,383841.935038467
county:39039,county,39039,Defiance County,1988,909887,202354.176803905,119336,26539.7110224355,1191770,265043.502423476
county:39041,county,39041,Delaware County,1988,860102,191282.249529219,171720,38189.6424949104,1316041,292680.731997696
county:39043,county,39043,Erie County,1988,425083,94536.2671829956,144036,32032.8636524395,739847,164538.157645772
county:39045,county,39045,Fairfield County,1988,924864,205684.984372309,184056,40933.1052821059,1463368,325445.497079502
county:39047,county,39047,Fayette County,1988,1025249,228010.090718987,89406,19883.4333618679,1171090,260444.377063619
county:39049,county,39049,Franklin County,1988,555127,123457.382187702,836983,186140.703146504,1564407,347916.049653711
county:39051,county,39051,Fulton County,1988,971978,216162.895020487,112615,25044.9952804818,1172318,260717.477931216
county:39053,county,39053,Gallia County,1988,312968,69602.4693241738,110828,24647.575695469,1355917,301548.948769925
county:39055,county,39055,Geauga County,1988,294478,65490.388671187,179030,39815.3487995796,1175283,261376.87864166
county:39057,county,39057,Greene County,1988,785085,174598.855567882,227347,50560.8004442721,1197827,266390.547989466
county:39059,county,39059,Guernsey County,1988,421875,93822.824525625,135659,30169.8620499479,1520278,338101.987612843
county:39061,county,39061,Hamilton County,1988,122025,27137.730756123,714549,158912.012899463,1187507,264095.433206403
county:39063,county,39063,Hancock County,1988,1251627,278355.390560082,175939,39127.9263388775,1535617,341513.302114528
county:39065,county,39065,Hardin County,1988,1143529,254314.952786876,107386,23882.0926447615,1353891,301098.376817358
county:39067,county,39067,Harrison County,1988,340258,75671.6245983766,87405,19438.4212803846,1181884,262844.907002415
county:39069,county,39069,Henry County,1988,1027950,228610.779190794,112456,25009.6345003939,1207784,268604.933444403
county:39071,county,39071,Highland County,1988,1042377,231819.269595372,121574,27037.4306817857,1605796,357120.749823883
county:39073,county,39073,Hocking County,1988,162256,36084.8976977299,82618,18373.8171654118,1219168,271136.676340758
county:39075,county,39075,Holmes County,1988,644462,143325.025515694,97236,21624.7849850635,1220470,271426.23442676
county:39077,county,39077,Huron County,1988,1037371,230705.961009712,142357,31659.4627105052,1426112,317159.954796772
county:39079,county,39079,Jackson County,1988,287764,63997.2296931365,101138,22492.5696636982,1212817,269724.246690832
county:39081,county,39081,Jefferson County,1988,260280,57884.9298193296,140751,31302.2965921333,1182376,262954.325265328
county:39083,county,39083,Knox County,1988,893948,198809.425396227,137703,30624.437109694,1524066,338944.419279339
county:39085,county,39085,Lake County,1988,87570,19475.1164295324,287081,63845.3340151489,663420,147541.186955354
county:39087,county,39087,Lawrence County,1988,122374,27215.3465564417,128871,28660.2458534917,1316261,292729.658863227
county:39089,county,39089,Licking County,1988,1064391,236715.069676218,245781,54660.4269860329,1977859,439865.642414052
county:39091,county,39091,Logan County,1988,968353,215356.713713452,128044,28476.3253180661,1343480,298783.024103554
county:39093,county,39093,Lorain County,1988,678348,150861.097176435,363934,80937.0449088209,1422075,316262.146814289
county:39095,county,39095,Lucas County,1988,376039,83629.1344872095,434399,96608.0975433647,999004,222173.338056053
county:39097,county,39097,Madison County,1988,1180113,262451.045734895,94352,20983.3982569286,1345748,299287.415608203
county:39099,county,39099,Mahoning County,1988,429823,95590.4187403324,347453,77271.755496064,1223429,272084.300768144
county:39101,county,39101,Marion County,1988,931139,207080.512014142,130289,28975.6017413195,1163158,258680.341166405
county:39103,county,39103,Medina County,1988,611727,136044.930319614,218997,48703.80350255,1217497,270765.05455757
county:39105,county,39105,Meigs County,1988,246895,54908.1748414914,91730,20400.2789777436,1246019,277108.200278743
county:39107,county,39107,Mercer County,1988,1110623,246996.828072588,124283,27639.8983123396,1362330,302975.166900136
county:39109,county,39109,Miami County,1988,890427,198026.373152898,167159,37175.2996145279,1179027,262209.52493505
county:39111,county,39111,Monroe County,1988,213233,47421.9196256536,87105,19371.7028273886,1316446,292770.801909241
county:39113,county,39113,Montgomery County,1988,582481,129540.770731877,563436,125305.260940848,1335964,297111.504461161
county:39115,county,39115,Morgan County,1988,260745,57988.3434214734,78695,17501.3621950674,1213599,269898.159458309
county:39117,county,39117,Morrow County,1988,802040,178369.560136373,98229,21845.6230644803,1171686,260576.924390238
county:39119,county,39119,Muskingum County,1988,633598,140908.927937865,203925,45351.868424031,1936010,430558.640615953
county:39121,county,39121,Noble County,1988,251517,55936.0838073164,78184,17387.7184301309,1164316,258937.874394969
county:39123,county,39123,Ottawa County,1988,482354,107273.042254775,116818,25979.7208069558,759930,169004.513284168
county:39125,county,39125,Paulding County,1988,1018647,226541.839963388,99613,22153.4175276352,1205299,268052.282258753
county:39127,county,39127,Perry County,1988,365641,81316.6729063681,93896,20881.9862083747,1187095,264003.806530955
county:39129,county,39129,Pickaway County,1988,1198487,266537.328586057,122609,27267.6093446219,1457778,324202.309905343
county:39131,county,39131,Pike County,1988,318170,70759.3672991244,91190,20280.1857623508,1277175,284037.134017221
county:39133,county,39133,Portage County,1988,497137,110560.705223575,246479,54815.6585866703,1450492,322581.941076913
county:39135,county,39135,Preble County,1988,925358,205794.847424909,112146,24940.6920989647,1227534,272997.231599973
county:39137,county,39137,Putnam County,1988,1204093,267784.074077709,127074,28260.6023200457,1393400,309884.974682088
county:39139,county,39139,Richland County,1988,771738,171630.55159409,228454,50806.9915358273,1439189,320068.212162868
county:39141,county,39141,Ross County,1988,909827,202340.833113306,163298,36316.6331244694,1994642,443598.095069492
county:39143,county,39143,Sandusky County,1988,900297,200221.410256466,145090,32267.2678172988,1184537,263434.920521743
county:39145,county,39145,Scioto County,1988,315554,70177.5823889993,159236,35413.2652709035,1773271,394366.3262089
county:39147,county,39147,Seneca County,1988,1272569,283012.783368889,162496,36138.2724601267,1590739,353772.150668014
county:39149,county,39149,Shelby County,1988,932318,207342.715534416,120002,26687.8259880866,1181778,262821.333149023
county:39151,county,39151,Stark County,1988,723672,160940.921055071,513367,114170.173530658,1670468,371503.469131074
county:39153,county,39153,Summit County,1988,134527,29918.1110873096,649204,144379.621862717,1209045,268885.373341829
county:39155,county,39155,Trumbull County,1988,589950,131201.837816634,374506,83288.2031923999,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,1988,528477,117530.559613224,198762,44203.6438479698,1644968,365832.400626414
county:39159,county,39159,Union County,1988,1017176,226214.697148864,114646,25496.6792072647,1257274,279611.25424031
county:39161,county,39161,Van Wert County,1988,1032412,229603.104981688,106205,23619.4443348006,1181238,262701.23993363
county:39163,county,39163,Vinton County,1988,141293,31422.8345972128,64491,14342.4658405501,1194610,265675.103778505
county:39165,county,39165,Warren County,1988,642169,142815.074139961,199615,44393.3466493218,1172576,260774.855800792
county:39167,county,39167,Washington County,1988,394972,87839.7360557871,172662,38399.1384373178,1841521,409544.77426549
county:39169,county,39169,Wayne County,1988,1099273,244472.646600906,211084,46943.9931073589,1601986,356273.425470834
county:39171,county,39171,Williams County,1988,933113,207519.519434855,121507,27022.5302272832,1217821,270837.110486806
county:39173,county,39173,Wood County,1988,1434637,319055.870836075,256395,57020.9258530314,1785839,397161.384599746
county:39175,county,39175,Wyandot County,1988,949217,211100.965991681,97168,21609.6621357178,1172927,260852.916390798
state:OH,state,39,Ohio,1989,60987681,13563345.7604451,17317764,3851381.41143274,118730703,26405096.0909585
county:39001,county,39001,Adams County,1989,563422,125302.147413041,102116,22710.0718204651,1687198,375224.134859817
county:39003,county,39003,Allen County,1989,857515,190706.91406955,202534,45042.5171969729,1171210,260471.064444817
county:39005,county,39005,Ashland County,1989,730005,162349.347597817,125064,27813.5886849725,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,1989,713383,158652.700512152,243255,54098.6576118066,2041169,453945.459944641
county:39009,county,39009,Athens County,1989,243551,54164.4864854293,130669,29060.1117817811,1462779,325314.506516786
county:39011,county,39011,Auglaize County,1989,926505,206049.934310197,126432,28117.8248306342,1156582,257217.872676732
county:39013,county,39013,Belmont County,1989,458248,101911.992161703,158034,35145.9466692329,1557937,346477.155017431
county:39015,county,39015,Brown County,1989,825394,183563.369307268,118416,26335.1077665811,1418496,315466.195670047
county:39017,county,39017,Butler County,1989,700818,155858.309305836,360505,80174.4529910766,1352569,300804.370834489
county:39019,county,39019,Carroll County,1989,405150,90103.270771098,95531,21245.6017772029,1148116,255335.077933185
county:39021,county,39021,Champaign County,1989,978987,217721.660477317,100156,22274.1779275579,1236730,275042.374579144
county:39023,county,39023,Clark County,1989,805905,179229.116205805,208752,46425.3683327366,1155670,257015.048579624
county:39025,county,39025,Clermont County,1989,480725,106910.761055007,222675,49521.771736281,1323627,294367.819279122
county:39027,county,39027,Clinton County,1989,928161,206418.220170735,108307,24086.9182954592,1186670,263909.288722544
county:39029,county,39029,Columbiana County,1989,623233,138603.805386854,209007,46482.0790177832,1538677,342193.830335088
county:39031,county,39031,Coshocton County,1989,563547,125329.946768456,123736,27518.2483330435,1632802,363126.744962583
county:39033,county,39033,Crawford County,1989,922595,205180.370472815,120418,26780.3422429078,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,1989,22822,5075.49511424904,1033055,229746.104865943,1320345,293637.919403345
county:39037,county,39037,Darke County,1989,1451182,322735.393518804,158581,35267.5966485289,1725948,383841.935038467
county:39039,county,39039,Defiance County,1989,908302,202001.680977243,120017,26691.1619107364,1191770,265043.502423476
county:39041,county,39041,Delaware County,1989,856236,190422.471064944,175369,39001.1612781851,1316041,292680.731997696
county:39043,county,39043,Erie County,1989,423008,94074.7978831066,146151,32503.2287460613,739847,164538.157645772
county:39045,county,39045,Fairfield County,1989,922867,205240.861870198,185912,41345.8701113078,1463368,325445.497079502
